City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,year,month,day_of_week,season,aqi_lag_1,aqi_rolling_3d
Bengaluru,2022-04-18,39.43,105.44,,25.92,,,1.04,3.27,50.4,,,,92.7,,2022,4,0,Summer,88.6,84.4
Bengaluru,2022-04-19,40.52,76.55,,24.8,,,1.03,4.11,58.5,,,,86.5,,2022,4,1,Summer,92.7,91.0
Bengaluru,2022-04-20,44.42,78.61,,26.78,,,1.69,6.03,52.0,,,,78.2,,2022,4,2,Summer,86.5,89.3
Bengaluru,2022-04-21,40.04,87.46,,27.35,,,1.6,4.98,43.21,,,,89.9,,2022,4,3,Summer,78.2,85.8
Bengaluru,2022-04-22,36.48,88.6,,24.87,,,0.31,6.14,47.37,,,,85.0,,2022,4,4,Summer,89.9,84.9
Bengaluru,2022-04-23,33.41,104.65,,20.96,,,0.78,6.4,54.83,,,,83.3,,2022,4,5,Summer,85.0,84.4
Bengaluru,2022-04-24,30.25,108.36,,22.18,,,0.71,4.42,55.37,,,,95.7,,2022,4,6,Summer,83.3,86.1
Bengaluru,2022-04-25,29.42,70.53,,23.9,,,0.08,3.59,41.39,,,,89.3,,2022,4,0,Summer,95.7,88.0
Bengaluru,2022-04-26,32.27,74.59,,27.49,,,1.21,4.76,39.4,,,,80.2,,2022,4,1,Summer,89.3,89.5
Bengaluru,2022-04-27,26.81,77.19,,25.13,,,1.27,5.52,48.05,,,,81.5,,2022,4,2,Summer,80.2,88.4
Bengaluru,2022-04-28,39.05,77.97,,21.62,,,0.96,5.66,57.91,,,,74.7,,2022,4,3,Summer,81.5,83.7
Bengaluru,2022-04-29,35.62,76.81,,24.09,,,0.82,5.37,65.23,,,,65.6,,2022,4,4,Summer,74.7,78.8
Bengaluru,2022-04-30,34.9,85.54,,18.33,,,0.52,5.63,64.27,,,,62.5,,2022,4,5,Summer,65.6,74.0
Bengaluru,2022-05-01,36.75,82.85,,21.95,,,0.63,5.39,51.01,,,,79.1,,2022,5,6,Summer,62.5,67.6
Bengaluru,2022-05-02,32.84,71.13,,24.5,,,0.15,4.9,39.96,,,,69.2,,2022,5,0,Summer,79.1,69.1
Bengaluru,2022-05-03,32.99,70.57,,26.87,,,0.47,5.18,37.71,,,,71.0,,2022,5,1,Summer,69.2,70.2
Bengaluru,2022-05-04,39.0,69.56,,24.85,,,0.0,4.67,39.67,,,,72.3,,2022,5,2,Summer,71.0,73.1
Bengaluru,2022-05-05,39.88,67.5,,28.24,,,1.31,4.57,38.15,,,,62.8,,2022,5,3,Summer,72.3,70.8
Bengaluru,2022-05-06,40.51,69.12,,27.82,,,1.35,4.76,46.78,,,,72.0,,2022,5,4,Summer,62.8,68.7
Bengaluru,2022-05-07,40.53,66.7,,28.48,,,1.38,4.95,40.72,,,,66.9,,2022,5,5,Summer,72.0,69.0
Bengaluru,2022-05-08,23.54,65.67,,25.17,,,1.4,5.58,33.28,,,,63.4,,2022,5,6,Summer,66.9,67.2
Bengaluru,2022-05-09,22.74,68.29,,25.65,,,0.78,5.83,34.29,,,,51.7,,2022,5,0,Summer,63.4,67.4
Bengaluru,2022-05-10,29.85,70.24,,26.48,,,1.37,5.55,41.16,,,,54.0,,2022,5,1,Summer,51.7,60.7
Bengaluru,2022-05-11,32.01,62.67,,23.6,,,2.33,5.41,38.26,,,,53.1,,2022,5,2,Summer,54.0,56.4
Bengaluru,2022-05-12,31.03,60.78,,24.64,,,3.09,4.58,34.75,,,,59.9,,2022,5,3,Summer,53.1,52.9
Bengaluru,2022-05-13,26.63,66.19,,26.27,,,1.72,4.91,36.1,,,,50.3,,2022,5,4,Summer,59.9,55.7
Bengaluru,2022-05-14,27.25,69.85,,26.95,,,0.8,4.82,37.54,,,,55.5,,2022,5,5,Summer,50.3,54.4
Bengaluru,2022-05-15,18.62,70.87,,25.33,,,0.1,5.31,23.34,,,,61.0,,2022,5,6,Summer,55.5,55.2
Bengaluru,2022-05-16,25.38,59.74,,22.58,,,0.34,6.48,30.59,,,,52.9,,2022,5,0,Summer,61.0,55.6
Bengaluru,2022-05-17,19.37,60.89,,22.58,,,0.65,5.79,33.45,,,,52.5,,2022,5,1,Summer,52.9,56.5
Bengaluru,2022-05-18,19.07,65.25,,18.36,,,1.56,4.57,36.27,,,,54.5,,2022,5,2,Summer,52.5,55.5
Bengaluru,2022-05-19,18.31,61.51,,19.84,,,0.93,3.99,38.68,,,,66.3,,2022,5,3,Summer,54.5,53.3
Bengaluru,2022-05-20,22.07,67.14,,16.67,,,0.47,4.66,38.88,,,,62.0,,2022,5,4,Summer,66.3,57.8
Bengaluru,2022-05-21,31.16,59.98,,20.29,,,0.66,4.51,36.06,,,,52.0,,2022,5,5,Summer,62.0,60.9
Bengaluru,2022-05-22,31.23,59.8,,21.67,,,1.57,4.59,38.62,,,,44.3,,2022,5,6,Summer,52.0,60.1
Bengaluru,2022-05-23,36.1,55.33,,24.12,,,0.0,5.03,37.99,,,,44.5,,2022,5,0,Summer,44.3,52.8
Bengaluru,2022-05-24,32.15,66.4,,22.61,,,0.59,4.65,39.93,,,,49.5,,2022,5,1,Summer,44.5,46.9
Bengaluru,2022-05-25,38.0,69.08,,17.8,,,0.44,4.54,40.37,,,,33.6,,2022,5,2,Summer,49.5,46.1
Bengaluru,2022-05-26,47.84,70.82,,20.51,,,2.74,5.25,42.21,,,,56.4,,2022,5,3,Summer,33.6,42.5
Bengaluru,2022-05-27,43.67,68.25,,20.71,,,1.74,4.79,34.61,,,,59.5,,2022,5,4,Summer,56.4,46.5
Bengaluru,2022-05-28,32.07,66.57,,21.25,,,1.19,4.8,46.2,,,,70.5,,2022,5,5,Summer,59.5,49.8
Bengaluru,2022-05-29,26.45,65.71,,20.17,,,0.15,4.27,43.26,,,,60.5,,2022,5,6,Summer,70.5,62.1
Bengaluru,2022-05-30,33.43,71.18,,25.11,,,1.01,4.14,43.14,,,,58.1,,2022,5,0,Summer,60.5,63.5
Bengaluru,2022-05-31,30.36,78.13,,25.46,,,0.51,4.74,35.74,,,,58.5,,2022,5,1,Summer,58.1,63.1
Bengaluru,2022-06-01,27.14,63.7,,23.22,,,0.33,3.9,33.25,,,,62.8,,2022,6,2,Monsoon,58.5,59.0
Bengaluru,2022-06-02,24.35,54.63,,19.76,,,0.92,4.16,32.47,,,,53.4,,2022,6,3,Monsoon,62.8,59.8
Bengaluru,2022-06-03,20.55,57.04,,17.91,,,1.58,4.25,31.63,,,,53.8,,2022,6,4,Monsoon,53.4,58.2
Bengaluru,2022-06-04,17.15,56.66,,19.89,,,1.98,4.24,31.95,,,,66.0,,2022,6,5,Monsoon,53.8,56.7
Bengaluru,2022-06-05,19.05,58.84,,21.87,,,1.5,4.75,26.57,,,,62.7,,2022,6,6,Monsoon,66.0,57.7
Bengaluru,2022-06-06,16.75,57.12,,23.06,,,2.04,3.59,28.74,,,,54.5,,2022,6,0,Monsoon,62.7,60.8
Bengaluru,2022-06-07,20.03,56.95,,24.1,,,1.21,4.8,28.44,,,,51.6,,2022,6,1,Monsoon,54.5,61.1
Bengaluru,2022-06-08,20.97,52.11,,25.8,,,0.94,5.63,22.07,,,,46.6,,2022,6,2,Monsoon,51.6,56.3
Bengaluru,2022-06-09,22.49,55.22,,25.93,,,1.45,6.01,23.26,,,,36.7,,2022,6,3,Monsoon,46.6,50.9
Bengaluru,2022-06-10,21.84,62.55,,23.44,,,1.27,6.08,19.68,,,,43.6,,2022,6,4,Monsoon,36.7,45.0
Bengaluru,2022-06-11,22.12,54.63,,20.93,,,1.68,5.08,19.09,,,,57.4,,2022,6,5,Monsoon,43.6,42.3
Bengaluru,2022-06-12,25.48,53.2,,17.77,,,0.92,3.72,15.24,,,,64.6,,2022,6,6,Monsoon,57.4,45.9
Bengaluru,2022-06-13,24.59,56.9,,13.87,,,1.4,3.54,18.69,,,,58.1,,2022,6,0,Monsoon,64.6,55.2
Bengaluru,2022-06-14,25.19,67.36,,15.27,,,1.44,4.21,27.7,,,,42.3,,2022,6,1,Monsoon,58.1,60.1
Bengaluru,2022-06-15,25.89,62.84,,17.73,,,1.36,4.19,28.16,,,,72.9,,2022,6,2,Monsoon,42.3,55.0
Bengaluru,2022-06-16,26.67,55.16,,17.38,,,0.62,4.3,25.11,,,,69.5,,2022,6,3,Monsoon,72.9,57.8
Bengaluru,2022-06-17,21.74,62.43,,18.95,,,0.8,4.2,29.33,,,,70.0,,2022,6,4,Monsoon,69.5,61.6
Bengaluru,2022-06-18,21.26,57.26,,18.62,,,0.09,4.13,32.86,,,,63.9,,2022,6,5,Monsoon,70.0,70.8
Bengaluru,2022-06-19,21.97,55.06,,16.81,,,0.0,4.28,35.91,,,,48.3,,2022,6,6,Monsoon,63.9,67.8
Bengaluru,2022-06-20,19.32,52.74,,20.15,,,0.0,4.65,35.24,,,,53.8,,2022,6,0,Monsoon,48.3,60.7
Bengaluru,2022-06-21,21.69,58.71,,24.51,,,0.18,6.24,35.99,,,,56.5,,2022,6,1,Monsoon,53.8,55.3
Bengaluru,2022-06-22,23.13,47.02,,22.28,,,0.89,5.41,34.7,,,,34.2,,2022,6,2,Monsoon,56.5,52.8
Bengaluru,2022-06-23,22.71,57.62,,20.81,,,1.17,5.83,31.52,,,,39.1,,2022,6,3,Monsoon,34.2,48.2
Bengaluru,2022-06-24,19.32,50.0,,21.61,,,1.16,5.66,27.0,,,,39.0,,2022,6,4,Monsoon,39.1,43.3
Bengaluru,2022-06-25,22.4,48.55,,17.56,,,1.08,5.85,24.89,,,,53.8,,2022,6,5,Monsoon,39.0,37.4
Bengaluru,2022-06-26,21.62,51.64,,15.25,,,1.36,5.38,18.42,,,,52.4,,2022,6,6,Monsoon,53.8,44.0
Bengaluru,2022-06-27,22.05,53.63,,18.64,,,1.92,5.56,16.65,,,,51.9,,2022,6,0,Monsoon,52.4,48.4
Bengaluru,2022-06-28,22.28,47.75,,20.69,,,1.69,6.92,20.32,,,,49.0,,2022,6,1,Monsoon,51.9,52.7
Bengaluru,2022-06-29,20.35,39.07,,18.75,,,2.23,5.5,20.71,,,,42.7,,2022,6,2,Monsoon,49.0,51.1
Bengaluru,2022-06-30,23.28,37.94,,17.37,,,2.31,5.48,22.94,,,,44.2,,2022,6,3,Monsoon,42.7,47.8
Bengaluru,2022-07-01,24.27,49.98,,18.71,,,2.54,4.73,19.4,,,,45.5,,2022,7,4,Monsoon,44.2,45.3
Bengaluru,2022-07-02,20.09,68.05,,18.44,,,2.39,3.91,21.81,,,,65.2,,2022,7,5,Monsoon,45.5,44.1
Bengaluru,2022-07-03,16.56,56.5,,20.34,,,1.92,3.38,20.76,,,,58.9,,2022,7,6,Monsoon,65.2,51.6
Bengaluru,2022-07-04,24.43,55.91,,19.49,,,2.41,3.93,21.92,,,,58.9,,2022,7,0,Monsoon,58.9,56.5
Bengaluru,2022-07-05,30.68,61.62,,20.7,,,2.61,3.42,23.97,,,,63.4,,2022,7,1,Monsoon,58.9,61.0
Bengaluru,2022-07-06,23.37,59.38,,19.0,,,3.95,4.25,22.31,,,,73.7,,2022,7,2,Monsoon,63.4,60.4
Bengaluru,2022-07-07,24.67,60.95,,18.77,,,3.95,4.9,30.27,,,,65.9,,2022,7,3,Monsoon,73.7,65.4
Bengaluru,2022-07-08,28.43,59.68,,17.04,,,3.72,4.92,37.6,,,,64.8,,2022,7,4,Monsoon,65.9,67.7
Bengaluru,2022-07-09,17.98,61.54,,12.45,,,3.34,4.74,34.57,,,,70.7,,2022,7,5,Monsoon,64.8,68.1
Bengaluru,2022-07-10,15.83,60.36,,12.62,,,3.45,4.06,25.63,,,,64.0,,2022,7,6,Monsoon,70.7,67.1
Bengaluru,2022-07-11,11.48,65.4,,19.48,,,0.94,3.67,24.34,,,,62.0,,2022,7,0,Monsoon,64.0,66.5
Bengaluru,2022-07-12,17.64,63.04,,19.11,,,2.88,4.32,17.34,,,,57.0,,2022,7,1,Monsoon,62.0,65.6
Bengaluru,2022-07-13,21.6,58.84,,23.53,,,2.8,4.19,21.24,,,,50.6,,2022,7,2,Monsoon,57.0,61.0
Bengaluru,2022-07-14,8.93,58.88,,24.71,,,1.76,4.28,25.03,,,,48.9,,2022,7,3,Monsoon,50.6,56.6
Bengaluru,2022-07-15,10.58,62.17,,24.86,,,3.14,5.81,28.27,,,,47.9,,2022,7,4,Monsoon,48.9,52.2
Bengaluru,2022-07-16,7.15,61.97,,22.79,,,2.73,4.79,27.18,,,,53.9,,2022,7,5,Monsoon,47.9,49.2
Bengaluru,2022-07-17,16.26,63.14,,19.97,,,1.2,4.43,31.13,,,,55.2,,2022,7,6,Monsoon,53.9,50.3
Bengaluru,2022-07-18,17.46,58.84,,27.0,,,1.23,4.03,29.73,,,,59.1,,2022,7,0,Monsoon,55.2,52.4
Bengaluru,2022-07-19,27.0,71.52,,25.7,,,1.46,3.78,28.47,,,,77.8,,2022,7,1,Monsoon,59.1,56.1
Bengaluru,2022-07-20,15.76,76.34,,24.07,,,1.81,4.65,23.77,,,,80.1,,2022,7,2,Monsoon,77.8,64.0
Bengaluru,2022-07-21,23.64,78.17,,22.55,,,0.23,4.43,26.31,,,,79.6,,2022,7,3,Monsoon,80.1,72.3
Bengaluru,2022-07-22,16.77,70.82,,20.46,,,0.12,3.8,21.38,,,,70.0,,2022,7,4,Monsoon,79.6,79.2
Bengaluru,2022-07-23,13.31,58.04,,24.56,,,0.02,4.75,22.27,,,,66.2,,2022,7,5,Monsoon,70.0,76.6
Bengaluru,2022-07-24,25.34,54.31,,24.98,,,0.0,4.38,24.37,,,,69.6,,2022,7,6,Monsoon,66.2,71.9
Bengaluru,2022-07-25,44.19,51.57,,24.85,,,1.95,4.36,18.99,,,,58.2,,2022,7,0,Monsoon,69.6,68.6
Bengaluru,2022-07-26,31.54,57.02,,21.54,,,3.51,4.93,22.46,,,,73.1,,2022,7,1,Monsoon,58.2,64.7
Bengaluru,2022-07-27,32.14,53.24,,24.22,,,4.39,4.61,28.0,,,,79.1,,2022,7,2,Monsoon,73.1,67.0
Bengaluru,2022-07-28,18.37,52.47,,25.87,,,3.93,4.64,28.86,,,,81.3,,2022,7,3,Monsoon,79.1,70.1
Bengaluru,2022-07-29,22.56,55.98,,22.99,,,4.22,5.21,25.99,,,,87.9,,2022,7,4,Monsoon,81.3,77.9
Bengaluru,2022-07-30,21.58,52.78,,19.49,,,3.31,4.45,28.5,,,,70.1,,2022,7,5,Monsoon,87.9,82.8
Bengaluru,2022-07-31,23.3,51.8,,18.42,,,2.78,3.67,25.33,,,,66.4,,2022,7,6,Monsoon,70.1,79.8
Bengaluru,2022-08-01,23.55,49.85,,20.66,,,3.77,4.03,22.47,,,,62.8,,2022,8,0,Monsoon,66.4,74.8
Bengaluru,2022-08-02,23.7,56.52,,17.55,,,3.34,3.94,21.25,,,,71.3,,2022,8,1,Monsoon,62.8,66.4
Bengaluru,2022-08-03,20.34,56.24,,17.52,,,2.84,3.76,21.71,,,,54.8,,2022,8,2,Monsoon,71.3,66.8
Bengaluru,2022-08-04,22.35,50.35,,17.42,,,7.31,3.86,19.47,,,,67.9,,2022,8,3,Monsoon,54.8,63.0
Bengaluru,2022-08-05,15.17,54.75,,19.25,,,6.64,4.23,21.5,,,,84.2,,2022,8,4,Monsoon,67.9,64.7
Bengaluru,2022-08-06,20.01,47.96,,17.43,,,5.04,3.38,19.4,,,,87.7,,2022,8,5,Monsoon,84.2,69.0
Bengaluru,2022-08-07,20.24,46.89,,17.41,,,7.88,2.97,17.42,,,,105.5,,2022,8,6,Monsoon,87.7,80.0
Bengaluru,2022-08-08,26.34,46.45,,16.43,,,6.45,3.0,18.39,,,,115.6,,2022,8,0,Monsoon,105.5,92.5
Bengaluru,2022-08-09,33.75,41.39,,18.6,,,4.3,3.26,16.48,,,,93.1,,2022,8,1,Monsoon,115.6,102.9
Bengaluru,2022-08-10,35.46,52.76,,19.07,,,0.71,4.28,13.51,,,,59.7,,2022,8,2,Monsoon,93.1,104.7
Bengaluru,2022-08-11,28.23,56.92,,19.5,,,0.0,4.4,16.75,,,,58.2,,2022,8,3,Monsoon,59.7,89.5
Bengaluru,2022-08-12,28.54,49.89,,20.11,,,0.55,3.89,18.21,,,,53.6,,2022,8,4,Monsoon,58.2,70.3
Bengaluru,2022-08-13,22.6,52.57,,16.98,,,1.25,4.47,20.09,,,,46.9,,2022,8,5,Monsoon,53.6,57.2
Bengaluru,2022-08-14,19.88,50.66,,18.84,,,3.71,4.03,17.68,,,,39.0,,2022,8,6,Monsoon,46.9,52.9
Bengaluru,2022-08-15,18.56,49.2,,19.24,,,6.1,3.65,17.29,,,,65.9,,2022,8,0,Monsoon,39.0,46.5
Bengaluru,2022-08-16,21.99,58.41,,19.41,,,1.26,3.59,15.6,,,,55.6,,2022,8,1,Monsoon,65.9,50.6
Bengaluru,2022-08-17,22.3,58.19,,20.66,,,2.18,3.62,19.04,,,,57.1,,2022,8,2,Monsoon,55.6,53.5
Bengaluru,2022-08-18,21.91,56.83,,19.35,,,1.63,3.53,20.23,,,,52.9,,2022,8,3,Monsoon,57.1,59.5
Bengaluru,2022-08-19,17.16,67.19,,20.03,,,1.51,3.23,19.44,,,,69.6,,2022,8,4,Monsoon,52.9,55.2
Bengaluru,2022-08-20,14.3,68.42,,21.66,,,1.7,3.25,15.67,,,,64.8,,2022,8,5,Monsoon,69.6,59.9
Bengaluru,2022-08-21,16.19,67.71,,22.22,,,0.0,3.22,15.68,,,,65.6,,2022,8,6,Monsoon,64.8,62.4
Bengaluru,2022-08-22,19.02,64.33,,21.59,,,2.4,4.32,15.31,,,,58.5,,2022,8,0,Monsoon,65.6,66.6
Bengaluru,2022-08-23,19.4,71.44,,20.67,,,1.91,4.36,18.64,,,,76.5,,2022,8,1,Monsoon,58.5,62.9
Bengaluru,2022-08-24,21.82,68.69,,20.43,,,4.5,3.33,18.47,,,,81.7,,2022,8,2,Monsoon,76.5,66.9
Bengaluru,2022-08-25,19.33,64.69,,19.56,,,3.52,4.18,23.08,,,,77.8,,2022,8,3,Monsoon,81.7,72.2
Bengaluru,2022-08-26,15.73,63.3,,18.6,,,7.57,3.3,22.73,,,,105.5,,2022,8,4,Monsoon,77.8,78.7
Bengaluru,2022-08-27,17.82,54.7,,17.69,,,3.81,3.95,14.18,,,,88.9,,2022,8,5,Monsoon,105.5,88.3
Bengaluru,2022-08-28,18.11,56.31,,19.06,,,4.46,4.28,17.66,,,,73.3,,2022,8,6,Monsoon,88.9,90.7
Bengaluru,2022-08-29,21.17,61.44,,17.32,,,2.63,3.68,15.9,,,,72.1,,2022,8,0,Monsoon,73.3,89.2
Bengaluru,2022-08-30,19.24,57.74,,17.21,,,3.23,4.44,15.92,,,,65.7,,2022,8,1,Monsoon,72.1,78.1
Bengaluru,2022-08-31,24.65,55.84,,20.25,,,3.21,4.54,22.44,,,,54.1,,2022,8,2,Monsoon,65.7,70.4
Bengaluru,2022-09-01,23.29,54.71,,24.05,,,4.29,5.45,24.86,,,,61.7,,2022,9,3,Monsoon,54.1,63.9
Bengaluru,2022-09-02,22.36,51.95,,28.99,,,2.94,5.48,26.67,,,,50.4,,2022,9,4,Monsoon,61.7,60.5
Bengaluru,2022-09-03,24.31,55.14,,28.32,,,1.11,5.12,24.42,,,,58.5,,2022,9,5,Monsoon,50.4,55.4
Bengaluru,2022-09-04,23.73,61.6,,24.07,,,0.7,4.89,24.47,,,,57.5,,2022,9,6,Monsoon,58.5,56.9
Bengaluru,2022-09-05,27.1,69.16,,25.94,,,0.12,5.03,23.42,,,,55.1,,2022,9,0,Monsoon,57.5,55.5
Bengaluru,2022-09-06,24.92,67.33,,23.37,,,0.07,4.08,23.17,,,,46.5,,2022,9,1,Monsoon,55.1,57.1
Bengaluru,2022-09-07,25.02,76.64,,26.24,,,1.03,5.13,25.21,,,,49.7,,2022,9,2,Monsoon,46.5,53.1
Bengaluru,2022-09-08,22.3,61.27,,28.48,,,0.77,5.77,23.33,,,,45.9,,2022,9,3,Monsoon,49.7,50.5
Bengaluru,2022-09-09,24.87,69.12,,23.29,,,0.85,5.66,22.94,,,,56.1,,2022,9,4,Monsoon,45.9,47.4
Bengaluru,2022-09-10,23.43,66.62,,22.68,,,1.52,5.71,22.32,,,,47.5,,2022,9,5,Monsoon,56.1,50.6
Bengaluru,2022-09-11,21.69,69.63,,22.86,,,3.23,5.6,23.76,,,,54.3,,2022,9,6,Monsoon,47.5,49.8
Bengaluru,2022-09-12,20.7,57.57,,23.21,,,3.09,5.21,22.62,,,,52.3,,2022,9,0,Monsoon,54.3,52.6
Bengaluru,2022-09-13,14.7,57.19,,24.9,,,2.54,5.9,22.96,,,,59.6,,2022,9,1,Monsoon,52.3,51.3
Bengaluru,2022-09-14,14.89,62.97,,23.23,,,2.41,5.95,23.11,,,,52.1,,2022,9,2,Monsoon,59.6,55.4
Bengaluru,2022-09-15,21.42,74.65,,21.54,,,2.41,5.43,24.31,,,,53.7,,2022,9,3,Monsoon,52.1,54.7
Bengaluru,2022-09-16,10.72,78.9,,24.46,,,1.61,4.44,26.85,,,,72.2,,2022,9,4,Monsoon,53.7,55.1
Bengaluru,2022-09-17,18.99,72.65,,24.12,,,2.68,4.41,22.39,,,,63.0,,2022,9,5,Monsoon,72.2,59.3
Bengaluru,2022-09-18,24.67,69.19,,26.84,,,2.26,4.14,19.39,,,,62.8,,2022,9,6,Monsoon,63.0,63.0
Bengaluru,2022-09-19,18.55,66.82,,22.91,,,2.77,4.73,16.22,,,,72.4,,2022,9,0,Monsoon,62.8,66.0
Bengaluru,2022-09-20,31.36,67.75,,22.17,,,1.17,6.1,18.11,,,,69.3,,2022,9,1,Monsoon,72.4,66.1
Bengaluru,2022-09-21,34.83,69.8,,22.01,,,1.05,5.25,17.02,,,,67.1,,2022,9,2,Monsoon,69.3,68.1
Bengaluru,2022-09-22,29.01,62.58,,25.88,,,0.1,4.9,18.2,,,,63.3,,2022,9,3,Monsoon,67.1,69.6
Bengaluru,2022-09-23,20.24,66.31,,23.18,,,1.18,5.7,18.44,,,,55.9,,2022,9,4,Monsoon,63.3,66.6
Bengaluru,2022-09-24,20.77,68.1,,23.04,,,1.39,5.18,17.54,,,,55.3,,2022,9,5,Monsoon,55.9,62.1
Bengaluru,2022-09-25,12.75,70.93,,23.68,,,3.28,4.59,18.51,,,,50.4,,2022,9,6,Monsoon,55.3,58.2
Bengaluru,2022-09-26,20.66,72.05,,25.02,,,3.18,4.51,18.96,,,,60.6,,2022,9,0,Monsoon,50.4,53.9
Bengaluru,2022-09-27,14.14,68.93,,28.9,,,2.11,4.3,18.83,,,,51.5,,2022,9,1,Monsoon,60.6,55.5
Bengaluru,2022-09-28,8.63,67.84,,27.83,,,1.85,4.49,19.85,,,,63.5,,2022,9,2,Monsoon,51.5,54.2
Bengaluru,2022-09-29,13.56,65.55,,26.18,,,3.16,4.9,19.01,,,,62.5,,2022,9,3,Monsoon,63.5,58.5
Bengaluru,2022-09-30,19.0,62.13,,25.79,,,1.0,4.23,20.7,,,,56.8,,2022,9,4,Monsoon,62.5,59.2
Bengaluru,2022-10-01,25.4,68.71,,24.47,,,0.72,4.37,24.83,,,,48.0,,2022,10,5,Post-Monsoon,56.8,60.9
Bengaluru,2022-10-02,27.55,62.01,,27.26,,,0.72,4.33,26.13,,,,51.3,,2022,10,6,Post-Monsoon,48.0,55.7
Bengaluru,2022-10-03,33.59,60.79,,25.28,,,0.79,4.65,27.08,,,,52.0,,2022,10,0,Post-Monsoon,51.3,52.0
Bengaluru,2022-10-04,35.94,53.11,,31.78,,,1.08,4.74,23.93,,,,55.3,,2022,10,1,Post-Monsoon,52.0,50.4
Bengaluru,2022-10-05,29.85,70.37,,30.7,,,1.27,4.88,20.86,,,,53.0,,2022,10,2,Post-Monsoon,55.3,52.9
Bengaluru,2022-10-06,34.79,99.24,,30.51,,,1.2,5.23,27.04,,,,53.6,,2022,10,3,Post-Monsoon,53.0,53.4
Bengaluru,2022-10-07,36.16,78.08,,24.78,,,1.22,5.32,25.32,,,,59.4,,2022,10,4,Post-Monsoon,53.6,53.9
Bengaluru,2022-10-08,51.21,76.51,,27.33,,,1.23,4.8,23.65,,,,63.1,,2022,10,5,Post-Monsoon,59.4,55.3
Bengaluru,2022-10-09,54.51,90.88,,28.1,,,1.08,3.71,30.12,,,,68.7,,2022,10,6,Post-Monsoon,63.1,58.7
Bengaluru,2022-10-10,54.09,105.53,,29.66,,,0.53,3.82,29.82,,,,72.7,,2022,10,0,Post-Monsoon,68.7,63.7
Bengaluru,2022-10-11,49.12,86.2,,29.54,,,0.81,4.28,24.99,,,,84.2,,2022,10,1,Post-Monsoon,72.7,68.2
Bengaluru,2022-10-12,41.98,69.08,,29.82,,,0.97,4.59,28.23,,,,73.8,,2022,10,2,Post-Monsoon,84.2,75.2
Bengaluru,2022-10-13,39.75,64.08,,32.21,,,0.93,4.85,21.93,,,,79.7,,2022,10,3,Post-Monsoon,73.8,76.9
Bengaluru,2022-10-14,32.7,66.31,,32.67,,,0.65,4.39,17.27,,,,77.5,,2022,10,4,Post-Monsoon,79.7,79.3
Bengaluru,2022-10-15,30.52,103.01,,28.89,,,0.66,4.08,19.65,,,,79.8,,2022,10,5,Post-Monsoon,77.5,77.0
Bengaluru,2022-10-16,34.97,84.99,,25.52,,,0.27,3.47,19.24,,,,76.1,,2022,10,6,Post-Monsoon,79.8,79.0
Bengaluru,2022-10-17,32.61,99.58,,30.38,,,0.15,3.89,19.53,,,,76.7,,2022,10,0,Post-Monsoon,76.1,77.8
Bengaluru,2022-10-18,30.94,88.25,,29.08,,,0.35,4.14,21.71,,,,80.7,,2022,10,1,Post-Monsoon,76.7,77.5
Bengaluru,2022-10-19,28.58,101.99,,27.47,,,0.72,3.74,20.49,,,,87.7,,2022,10,2,Post-Monsoon,80.7,77.8
Bengaluru,2022-10-20,19.49,112.23,,30.33,,,0.52,3.53,26.1,,,,87.1,,2022,10,3,Post-Monsoon,87.7,81.7
Bengaluru,2022-10-21,21.52,79.66,,29.76,,,0.91,3.98,21.85,,,,68.8,,2022,10,4,Post-Monsoon,87.1,85.2
Bengaluru,2022-10-22,28.3,91.09,,25.64,,,0.97,4.72,24.81,,,,73.5,,2022,10,5,Post-Monsoon,68.8,81.2
Bengaluru,2022-10-23,17.66,86.1,,29.19,,,0.91,4.3,23.47,,,,51.9,,2022,10,6,Post-Monsoon,73.5,76.5
Bengaluru,2022-10-24,33.01,77.31,,31.05,,,1.29,4.54,24.78,,,,57.1,,2022,10,0,Post-Monsoon,51.9,64.7
Bengaluru,2022-10-25,30.01,89.81,,26.63,,,0.98,5.04,27.81,,,,67.9,,2022,10,1,Post-Monsoon,57.1,60.8
Bengaluru,2022-10-26,35.83,90.26,,24.05,,,1.2,4.67,26.98,,,,82.7,,2022,10,2,Post-Monsoon,67.9,59.0
Bengaluru,2022-10-27,38.41,79.31,,24.63,,,0.63,4.87,30.32,,,,81.7,,2022,10,3,Post-Monsoon,82.7,69.2
Bengaluru,2022-10-28,44.24,65.61,,29.84,,,0.5,5.97,30.17,,,,75.6,,2022,10,4,Post-Monsoon,81.7,77.4
Bengaluru,2022-10-29,32.97,76.45,,31.38,,,0.97,5.25,23.13,,,,60.9,,2022,10,5,Post-Monsoon,75.6,80.0
Bengaluru,2022-10-30,34.15,78.49,,28.71,,,1.13,5.42,25.04,,,,63.8,,2022,10,6,Post-Monsoon,60.9,72.7
Bengaluru,2022-10-31,38.32,77.24,,34.4,,,1.64,4.94,24.84,,,,55.1,,2022,10,0,Post-Monsoon,63.8,66.8
Bengaluru,2022-11-01,46.95,81.21,,34.81,,,1.49,5.39,24.55,,,,70.1,,2022,11,1,Post-Monsoon,55.1,59.9
